cnpj;razao_social;cod_scp;dt_ini;dt_fin;forma_trib;forma_apur;qualif_pj;sit_especial;cnae;cod_nat;horario_eleitoral_deducao_lalur;prouni_universidade_para_todos;sudam_sudene_isencao_proj_ind_agric;sudam_sudene_isencao_proj_tec_dig;sudam_sudene_red_escal_setor_prior_proj_ind_agric;finor;finam;pronac_deducao_ir;pat_deducao_ir;atividade_audiov_deducao_ir;fundos_direitos_crianca_adolescente;fundos_idoso;incentivo_desporto;pronon_deducao_ir;pronas_pcd_deducao_ir;empresa_cidada_deducao_ir;rota_2030_deducao_ir;prouni_deducao_csll;rota_2030_deducao_csll;f0000_ano
32.259.015/0001-65;FORMA FORTE INDUSTRIA METALURGICA LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2543800;2062;0;;;;;;;0;9866,74;0;0;0;0;0;0;0;0;0;0;2024
87.408.464/0001-10;GUTERRES COMERCIO DE COMBUSTIVEIS LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4681802;2062;0;;;;;;;3000;26660,02;0;0;0;0;0;0;0;;0;;2017
06.143.204/0001-68;AUTO POSTO AVENIDA ESMERALDA LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4731800;2062;0;;;;;;;0;8672,28;0;1800,42;1802,53;0;0;0;0;0;0;0;2023
07.870.094/0001-07;MOB SERVICOS DE TELECOMUNICACOES LTDA.;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6110803;2062;0;0;0;0;0;;;0;26897,26;0;0;0;0;0;0;0;0;0;0;2021
74.372.285/0001-28;KAWAGRAF EMBALAGENS LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1732000;2062;0;;;;;;;0;49875,28;0;0;0;0;0;0;0;0;0;0;2022
52.388.865/0001-70;RADIO REGIONAL COMUNICACAO LTDA;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6010100;2062;0;;;;;;;0;983,51;0;0;0;0;0;0;0;0;0;0;2021
41.707.258/0001-00;COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE SANTO ANTONIO DO MONTE LTDA. - SICOOB CREDIMONTE;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6424703;2143;;;;;;;;0;7155,9;0;0;0;0;0;0;0;;0;0;2021
38.036.000/0001-14;JME SERVICOS INTEGRADOS E EQUIPAMENTOS LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6010100;2240;0;;;;;;;0;781522,13;0;0;0;0;0;0;0;0;0;0;2023
09.342.161/0001-38;ELIMCO SOLUCOES LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4221902;2062;0;;;;;;;0;12979,2;0;0;0;0;0;0;0;0;0;0;2022
25.131.828/0001-00;MULTILOG TRANSPORTES LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4110700;2054;0;;;;;;;30000;0;0;0;0;0;0;0;0;;0;;2017
46.743.943/0001-05;REDECARD SOCIEDADE DE CREDITO DIRETO S.A.,;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6499999;2054;0;;;;;;;13959674,34;0;0;3490930,08;3489944,34;6817786,34;3489918;3167112;0;0;0;0;2024
19.977.943/0001-05;IZA TRANSPORTE TURISMO E LOCADORA EIRELI - ME;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4929902;2305;;;;;;;;;;;;;;;;;;;;2024
02.010.281/0001-99;FIBRACEM TELEINFORMATICA LTDA.;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2733300;2062;0;0;0;0;0;;;0;52349,37;0;0;0;0;0;0;0;0;0;0;2024
01.786.983/0001-04;BEIERSDORF INDUSTRIA E COMERCIO LTDA.;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2063100;2062;0;;;;;;;0;104451,94;0;0;0;0;0;0;95350,13;;0;;2017
03.358.802/0001-66;POSTO PARAVIS LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4731800;2062;0;;;;;;;0;2504,35;0;0;0;0;0;0;0;0;0;0;2024
03.727.941/0001-10;CITROTEC INDUSTRIA E COMERCIO LTDA;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2861500;2062;0;;;;;;;0;0;0;3200,53;0;0;0;0;0;0;0;0;2021
77.604.163/0001-08;TUICIAL INDUSTRIA GRAFICA E EDITORA LTDA;0;01/01/2018;31/12/2018;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1811302;2062;0;;;;;;;0;1025,36;0;0;0;0;0;0;0;;0;;2018
03.258.983/0001-59;USINA TERMELETRICA NORTE FLUMINENSE S.A.;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);3511501;2054;0;;;;;;;667500;261979,49;0;0;0;223200;0;0;40643,87;0;0;0;2021
11.090.590/0001-07;NUTRAMAIS RESTAURANTES LTDA;0;01/01/2023;31/12/2023;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5620101;2305;;;;;;;;;;;;;;;;;;;;2023
28.878.612/0001-09;J P RESTAURANTE STECK HALLS LTDA;0;01/01/2023;31/12/2023;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2062;;;;;;;;;;;;;;;;;;;;2023
00.479.756/0001-65;QUALIMPOR IMPORTACAO EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4635499;2062;0;;;;;;;0;531,19;0;0;0;0;0;0;0;0;0;0;2023
02.095.850/0001-46;GEA EQUIPAMENTOS E SOLUCOES S.A.;0;01/01/2018;31/12/2018;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2833000;2062;0;;;;;;;0;62609,86;0;10000;0;0;0;0;0;;0;;2018
29.569.087/0001-02;SOLOS LTDA;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7490199;2062;;;;;;;;;;;;;;;;;;;;2024
32.249.039/0001-33;SM PUBLISHING (BRAZIL) EDICOES MUSICAIS LTDA;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5920100;2062;0;;;;;;;0;1753,39;0;0;0;0;0;0;0;;0;;2016
68.665.264/0001-06;MESTRA INFORMATICA E TECNOLOGIA LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6201501;2062;0;;;;;;;0;6330,61;0;0;0;0;0;0;0;0;0;0;2022
12.185.833/0001-53;SAO CARLOS AMBIENTAL - SERVICOS DE LIMPEZA URBANA E TRATAMENTO DE RESIDUOS LTDA;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);3811400;2062;0;;;;;;;0;2622,18;1966,63;655,54;655,54;655,54;0;0;0;;0;;2015
23.338.189/0001-22;COOPERATIVA MISTA AGROPECUARIA DE PATOS DE MINAS LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1052000;2143;0;;;;;;;0;9299,8;0;0;0;0;0;0;0;0;0;0;2019
88.212.881/0001-55;VITIVINICOLA JOLIMONT LTDA;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1112700;2062;;;;;;;;;;;;;;;;;;;;2022
13.623.964/0001-38;LL RESTAURANTE LTDA;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2062;;;;;;;;;;;;;;;;;;;;2022
06.343.102/0001-96;NAT REFEICOES LTDA ME;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2022
01.966.148/0001-48;TRIBU COMUNICACAO INTEGRADA LTDA - ME;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7311400;2062;;;;;;;;;;;;;;;;;;;;2022
81.066.938/0001-06;SL CEREAIS E ALIMENTOS LTDA;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1069400;2062;0;;;;;;;50000;110034,04;0;0;0;0;0;0;0;0;0;0;2021
30.000.985/0001-16;EM TEC INDUSTRIA METALURGICA LTDA;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2511000;2062;0;;;;;;;0;2589,28;0;0;0;0;0;0;0;0;0;0;2019
88.093.554/0001-21;INDUSTRIA DE CALCADOS BOKALINO LTDA;0;01/01/2015;31/12/2015;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1533500;2062;0;;;;;;;0;183,58;0;0;0;0;0;0;0;;0;;2015
83.844.811/0001-04;RBS EMP CATARINENSE DE COMUNICACOES LTDA;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6021700;2062;240307,14;;;;;;;0;0;0;0;0;0;0;0;7771,51;;0;;2016
04.076.904/0001-51;PHIBRO SAUDE ANIMAL INTERNACIONAL LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2122000;2062;0;;;;;;;0;426379,05;0;0;0;0;0;0;0;0;0;0;2023
24.853.733/0001-37;COMERCIO DE ALIMENTOS TEIXEIRA RABELO LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4711302;2062;0;;;;;;;0;1371,97;0;0;0;0;0;0;0;0;0;0;2023
19.905.157/0001-94;USITEC LTDA;0;01/01/2020;31/12/2020;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2815102;2062;0;;;;;;;0;0;0;2112,26;0;0;0;0;0;0;0;0;2020
07.145.732/0001-19;INOVA COMERCIO DE EPIS  HIGIENE E LIMPEZA LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4781400;2062;0;;;;;;;0;2639,9;0;0;0;0;0;0;0;0;0;0;2023
01.202.762/0001-33;SUDAMBEEF INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA;0;01/01/2018;31/12/2018;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4634601;2062;0;;;;;;;0;13217,96;0;0;0;0;0;0;0;;0;;2018
12.784.559/0001-39;PIZZARIA ATLANTICO LTDA;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5611201;2062;;;;;;;;;;;;;;;;;;;;2024
03.068.857/0001-31;FORTY PECAS E EQUIPAMENTOS LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2949299;2062;0;;;;;;;0;3085,04;0;0;0;0;0;0;0;0;0;0;2022
09.573.018/0001-57;ORCA DISTRIBUIDORA DE FERRAGENS LTDA - EPP;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4679699;2062;0;;;;;;;0;34987,36;0;0;0;0;0;0;0;0;0;0;2024
10.222.083/0001-17;ASAKUSA HOTEIS LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);5510801;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2022
31.952.078/0001-30;BLINCAST MEDIA SA;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7739099;2054;;;;;;;;;;;;;;;;;;;;2022
04.770.484/0001-09;SABAO JUA INDUSTRIA E COMERCIO LTDA;0;01/01/2018;31/12/2018;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2061400;2062;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;;0;;2018
81.115.149/0001-18;COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO GRANDES LAGOS DO PARANA E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;0;01/01/2019;31/12/2019;LUCRO REAL;ANUAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6424704;2143;;;;;;;;4230,75;4794,46;0;1057,69;0;0;0;0;0;;0;0;2019
06.090.271/0001-61;SOCIEDADE DE ENSINO SUPERIOR DE SERRA TALHDA;0;01/01/2021;31/12/2021;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8532500;2232;0;645032,74;0;0;0;;;0;0;0;0;0;0;0;0;0;0;238691,78;0;2021
15.670.288/0001-89;GILEAD SCIENCES FARMACEUTICA DO BRASIL LTDA;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4693100;2062;0;;;;;;;0;76761,55;0;0;0;0;0;0;0;0;0;0;2020
14.109.664/0001-06;OXITENO NORDESTE S A INDUSTRIA E COMERCIO;0;01/01/2018;31/12/2018;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2021500;2054;0;0;0;0;0;;;600000;255347,74;0;250000;250000;260000;200000;0;0;;0;;2018
16.829.118/0001-67;FOCUS GESTAO ADMINISTRATIVA LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4330499;2062;0;;;;;;;0;1247,54;0;0;0;0;0;0;0;0;0;0;2024
11.797.222/0001-01;USINA CENTRAL OLHO D'AGUA S/A;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1072401;2054;0;0;0;0;0;;;25000;0;0;40000;70000;0;0;0;0;0;0;0;2020
25.330.557/0001-11;CLARIVATE SERVICOS ANALITICOS BRAZIL LTDA;0;01/01/2018;31/12/2018;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6391700;2062;0;;;;;;;0;12005,72;0;0;0;0;0;0;0;;0;;2018
55.278.543/0001-67;CENTRO AUTOMOTIVO SETE ESTRELAS LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4731800;2062;0;;;;;;;0;657,42;0;0;0;0;0;0;0;0;0;0;2024
00.193.273/0001-08;TECELAGEM ROMA LTDA;0;01/01/2023;31/12/2023;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1354500;2062;0;;;;;;;0;15174,15;0;0;0;0;0;0;0;0;0;0;2023
08.583.774/0001-02;BRK AMBIENTAL - CAPIVARI S.A;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4222701;2054;0;;;;;;;34345,26;0;0;8586,32;8586,32;17172,63;0;0;0;0;0;0;2023
40.942.710/0001-55;IBH I SERVICOS E PARTICIPACOES S.A;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6462000;2054;0;;;;;;;0;568,11;0;0;0;0;0;0;0;0;0;0;2023
41.426.487/0001-56;SANGATI BERGA S/A;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2869100;2054;0;0;0;0;0;;;63937,33;169567,52;0;15984,33;15984,33;15984,33;0;0;0;0;0;0;2022
02.814.702/0001-34;SALUTIS ADMINISTRACAO EM SAUDE LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6550200;2062;0;;;;;;;0;12329,65;0;0;0;0;0;0;0;;0;;2017
07.817.370/0001-65;UNIAO SUL CONTROLE DE PRAGAS LTDA ME;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8122200;2062;0;;;;;;;0;13394,03;0;0;0;0;0;0;0;0;0;0;2022
01.727.929/0001-80;COOPERATIVA DE CEDITO DE LIVRE ADMISSAO DO ALTO PARANAIBA NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRACAO DE MINAS;0;01/01/2016;31/12/2016;LUCRO REAL;TRIMESTRAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6424703;2143;;;;;;;;0;131,42;0;0;0;0;0;0;0;;0;;2016
05.108.075/0001-04;FRAVI INDUSTRIA E COMERCIO DE EQUIPAMENTOS AGRICOLAS LTDA;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2833000;2062;0;;;;;;;20000;75236,22;0;15000;0;0;0;0;0;;0;;2016
33.810.293/0001-21;491-COMPANHIA INDUSTRIAL DE METAIS E PLASTICOS LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2222600;2062;0;0;0;0;0;;;0;242801,37;0;0;0;0;0;0;4222,62;0;0;0;2024
08.644.673/0001-96;IDIONE MARIA PASCHOAL LTDA;0;01/01/2024;31/12/2024;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4929902;2062;;;;;;;;;;;;;;;;;;;;2024
33.150.764/0001-12;BIOLAB FARMA GENERICOS LTDA;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);2121101;2062;0;;;;;;;0;72098,3;0;0;0;0;0;0;6082,87;0;0;0;2020
90.446.618/0001-72;SAN MARINO VEICULOS LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4511101;2062;0;;;;;;;0;34938,13;0;0;0;0;0;0;0;0;0;0;2024
97.095.178/0001-03;LINHA MESTRA EVENTOS E COMUNICACAO INTEGRADA LTDA;0;01/07/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8230001;2062;;;;;;;;;;;;;;;;;;;;2022
21.909.778/0001-98;INSTITUTO DE ENSINO SUPERIOR DO PIAUI SA;0;01/01/2021;31/12/2021;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8532500;2054;0;16955360,14;0;0;0;;;0;0;0;0;0;0;0;0;0;0;6111851,04;0;2021
07.414.643/0001-20;DAKOTA CALCADOS S/A;0;01/01/2016;31/12/2016;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1531901;2054;0;0;0;0;0;;;0;107042,09;0;15000;10000;0;0;0;0;;0;;2016
31.692.999/0001-00;RADIO COPACABANA LTDA;0;01/01/2024;31/12/2024;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6010100;2062;3261523,2;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;2024
13.593.766/0001-79;PBH ATIVOS S.A.;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6492100;2038;0;;;;;;;0;4156,67;0;0;0;0;0;0;0;0;0;0;2022
24.273.171/0001-52;GRUPO 5 PRESTADORA DE SERVICOS EIRELI;0;01/01/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8111700;2305;;;;;;;;;;;;;;;;;;;;2022
01.605.416/0001-04;MEGA EMPRESA DE COMUNICACOES LTDA;0;01/01/2022;31/12/2022;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6010100;2062;797000;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;2022
01.595.799/0001-79;SOCIMED SERVICOS HOSPITALARES S A;0;01/01/2022;31/12/2022;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8610102;2054;0;;;;;;;0;14866,7;0;0;0;0;0;0;0;0;0;0;2022
08.639.376/0001-52;RICOHSM SOLUCOES TECNOLOGICAS LTDA;0;01/08/2022;31/12/2022;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4789007;2062;;;;;;;;;;;;;;;;;;;;2022
12.919.808/0001-56;INDUSTRIA E COMERCIO DE LATICINIOS UNIAO LTDA - ME;0;01/01/2021;31/12/2021;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);1052000;2135;0;;;;;;;0;5515,67;0;0;0;0;0;0;0;0;0;0;2021
21.709.923/0001-97;SOUL TRADE MARKETING S/A;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);7319002;2054;0;;;;;;;0;11751,11;0;0;0;0;0;0;0;0;0;0;2020
43.767.540/0001-08;SOCIEDADE DE ENSINO SUPERIOR TOLEDO LTDA;0;01/01/2017;31/12/2017;LUCRO REAL;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8532500;2062;0;1271447,94;0;0;0;;;0;0;0;0;0;0;0;0;0;;463583,08;;2017
60.518.222/0001-22;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;0;01/01/2023;31/12/2023;LUCRO REAL;ANUAL;PJ COMPONENTE DO SISTEMA FINANCEIRO;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);6422100;2054;;;;;;;;0;0;0;200000;0;0;0;0;134944,34;;0;0;2023
92.216.209/0001-05;ACOS FAVORIT DISTRIBUIDORA LTDA;0;01/01/2020;31/12/2020;LUCRO REAL;ANUAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);4685100;2062;0;;;;;;;187801,88;311320,28;0;67142,18;0;30000;0;0;0;0;0;0;2020
31.419.876/0001-09;TICOMIA MARILIA EVENTOS E FORMATURAS EIRELI;0;01/01/2023;31/12/2023;LUCRO PRESUMIDO;TRIMESTRAL;PJ EM GERAL;NORMAL (SEM OCORRENCIA DE SITUACAO ESPECIAL OU EVENTO);8230001;2305;;;;;;;;;;;;;;;;;;;;2023
